id,group,en,fr,it,de,es
MONSTER_316_DESC,MONSTER_DESCRIPTION,Stomach Pokémon,Pokémon Estomac,Pokémon Stomaco,Magen,Pokémon Estómago
MONSTER_317,MONSTER_NAME,Swalot,Avaltout,Swalot,Schlukwech,Swalot
MONSTER_317_DESC,MONSTER_DESCRIPTION,Poison Bag Pokémon,Pokémon Sac Poison,Pokémon Velenosacco,Giftbeutel,Pokémon Bolsa Veneno
MONSTER_318,MONSTER_NAME,Carvanha,Carvanha,Carvanha,Kanivanha,Carvanha
MONSTER_318_DESC,MONSTER_DESCRIPTION,Savage Pokémon,Pokémon Féroce,Pokémon Feroce,Gnadenlos-Pokémon,Pokémon Feroz
MONSTER_319,MONSTER_NAME,Sharpedo,Sharpedo,Sharpedo,Tohaido,Sharpedo
MONSTER_319_DESC,MONSTER_DESCRIPTION,Brutal Pokémon,Pokémon Brutal,Pokémon Brutale,Brutal-Pokémon,Pokémon Voraz
MONSTER_320,MONSTER_NAME,Wailmer,Wailmer,Wailmer,Wailmer,Wailmer
MONSTER_320_DESC,MONSTER_DESCRIPTION,Ball Whale Pokémon,Pokémon Baleinboule,Pokémon Balenottero,Kugelwal-Pokémon,Pokémon Ballenabola
MONSTER_321,MONSTER_NAME,Wailord,Wailord,Wailord,Wailord,Wailord
MONSTER_321_DESC,MONSTER_DESCRIPTION,Float Whale Pokémon,Pokémon Cachabouée,Pokémon Megabalena,Flutwal-Pokémon,Pokémon Ballenaflot
MONSTER_322,MONSTER_NAME,Numel,Chamallot,Numel,Camaub,Numel
MONSTER_322_DESC,MONSTER_DESCRIPTION,Numb Pokémon,Pokémon Engourdi,Pokémon Torpore,Taubheit,Pokémon Torpe
MONSTER_323,MONSTER_NAME,Camerupt,Camérupt,Camerupt,Camerupt,Camerupt
MONSTER_323_DESC,MONSTER_DESCRIPTION,Eruption Pokémon,Pokémon Éruption,Pokémon Eruzione,Ausbruch,Pokémon Erupción
MONSTER_324,MONSTER_NAME,Torkoal,Chartor,Torkoal,Qurtel,Torkoal
MONSTER_324_DESC,MONSTER_DESCRIPTION,Coal Pokémon,Pokémon Charbon,Pokémon Carbone,Kohle-Pokémon,Pokémon Carbón
MONSTER_325,MONSTER_NAME,Spoink,Spoink,Spoink,Spoink,Spoink
MONSTER_325_DESC,MONSTER_DESCRIPTION,Bounce Pokémon,Pokémon Rebond,Pokémon Molla,Sprungfeder,Pokémon Saltarín
MONSTER_326,MONSTER_NAME,Grumpig,Groret,Grumpig,Groink,Grumpig
MONSTER_326_DESC,MONSTER_DESCRIPTION,Manipulate Pokémon,Pokémon Magouilleur,Pokémon Raggiro,Manipulator,Pokémon Manipulador
MONSTER_327,MONSTER_NAME,Spinda,Spinda,Spinda,Pandir,Spinda
MONSTER_327_DESC,MONSTER_DESCRIPTION,Spot Panda Pokémon,Pokémon Panda Tache,Pokémon Macchipanda,Punkt-Panda,Pokémon Panda Topos
MONSTER_328,MONSTER_NAME,Trapinch,Kraknoix,Trapinch,Knacklion,Trapinch
MONSTER_328_DESC,MONSTER_DESCRIPTION,Ant Pit Pokémon,Pokémon Piégeur,Pokémon Trappola,Ameisenlöwen-Pokémon,Pokémon Hormiga León
MONSTER_329,MONSTER_NAME,Vibrava,Vibraninf,Vibrava,Vibrava,Vibrava
MONSTER_329_DESC,MONSTER_DESCRIPTION,Vibration Pokémon,Pokémon Vibration,Pokémon Vibrazione,Vibrations-Pokémon,Pokémon Vibrante
MONSTER_330,MONSTER_NAME,Flygon,Libégon,Flygon,Libelldra,Flygon
MONSTER_330_DESC,MONSTER_DESCRIPTION,Mystic Pokémon,Pokémon Mystique,Pokémon Magico,Mystik-Pokémon,Pokémon Místico
MONSTER_331,MONSTER_NAME,Cacnea,Cacnea,Cacnea,Tuska,Cacnea
MONSTER_331_DESC,MONSTER_DESCRIPTION,Cactus Pokémon,Pokémon Cactus,Pokémon Cactus,Kaktus,Pokémon Cactus
MONSTER_332,MONSTER_NAME,Cacturne,Cacturne,Cacturne,Noktuska,Cacturne
MONSTER_332_DESC,MONSTER_DESCRIPTION,Scarecrow Pokémon,Pokémon Épouvantail,Pokémon Spavento,Vogelschock,Pokémon Espantajo
MONSTER_333,MONSTER_NAME,Swablu,Tylton,Swablu,Wablu,Swablu
MONSTER_333_DESC,MONSTER_DESCRIPTION,Cotton Bird Pokémon,Pokémon Oiseaucoton,Pokémon Alidicotone,Wollvogel-Pokémon,Pokémon Ave Algodón
MONSTER_334,MONSTER_NAME,Altaria,Altaria,Altaria,Altaria,Altaria
MONSTER_334_DESC,MONSTER_DESCRIPTION,Humming Pokémon,Pokémon Virevolteur,Pokémon Canterino,Summsel-Pokémon,Pokémon Cantor
MONSTER_335,MONSTER_NAME,Zangoose,Mangriff,Zangoose,Sengo,Zangoose
MONSTER_335_DESC,MONSTER_DESCRIPTION,Cat Ferret Pokémon,Pokémon Chat Furet,Pokémon Furogatto,Frettkatz,Pokémon Gato Hurón
MONSTER_336,MONSTER_NAME,Seviper,Séviper,Seviper,Vipitis,Seviper
MONSTER_336_DESC,MONSTER_DESCRIPTION,Fang Snake Pokémon,Pokémon Serpacroc,Pokémon Zannaserpe,Reißzahn,Pokémon Colmillos
MONSTER_337,MONSTER_NAME,Lunatone,Séléroc,Lunatone,Lunastein,Lunatone
MONSTER_337_DESC,MONSTER_DESCRIPTION,Meteorite Pokémon,Pokémon Météorite,Pokémon Meteorite,Meteoriten-Pokémon,Pokémon Meteorito
MONSTER_338,MONSTER_NAME,Solrock,Solaroc,Solrock,Sonnfel,Solrock
MONSTER_338_DESC,MONSTER_DESCRIPTION,Meteorite Pokémon,Pokémon Météorite,Pokémon Meteorite,Meteoriten-Pokémon,Pokémon Meteorito
MONSTER_339,MONSTER_NAME,Barboach,Barloche,Barboach,Schmerbe,Barboach
MONSTER_339_DESC,MONSTER_DESCRIPTION,Whiskers Pokémon,Pokémon Barbillon,Pokémon Baffetti,Barthaar-Pokémon,Pokémon Bigotudo
MONSTER_340,MONSTER_NAME,Whiscash,Barbicha,Whiscash,Welsar,Whiscash
MONSTER_340_DESC,MONSTER_DESCRIPTION,Whiskers Pokémon,Pokémon Barbillon,Pokémon Baffetti,Barthaar-Pokémon,Pokémon Bigotudo
MONSTER_341,MONSTER_NAME,Corphish,Écrapince,Corphish,Krebscorps,Corphish
MONSTER_341_DESC,MONSTER_DESCRIPTION,Ruffian Pokémon,Pokémon Brute,Pokémon Birbone,Grobian-Pokémon,Pokémon Rufián
MONSTER_342,MONSTER_NAME,Crawdaunt,Colhomard,Crawdaunt,Krebutack,Crawdaunt
MONSTER_342_DESC,MONSTER_DESCRIPTION,Rogue Pokémon,Pokémon Crapule,Pokémon Canaglia,Schlingel-Pokémon,Pokémon Granuja
MONSTER_343,MONSTER_NAME,Baltoy,Balbuto,Baltoy,Puppance,Baltoy
MONSTER_343_DESC,MONSTER_DESCRIPTION,Clay Doll Pokémon,Pokémon Poupargile,Pokémon Argilla,Lehmpuppen-Pokémon,Pokémon Muñeca Barro
MONSTER_344,MONSTER_NAME,Claydol,Kaorine,Claydol,Lepumentas,Claydol
MONSTER_344_DESC,MONSTER_DESCRIPTION,Clay Doll Pokémon,Pokémon Poupargile,Pokémon Argilla,Lehmpuppen-Pokémon,Pokémon Muñeca Barro
MONSTER_345,MONSTER_NAME,Lileep,Lilia,Lileep,Liliep,Lileep
MONSTER_345_DESC,MONSTER_DESCRIPTION,Sea Lily Pokémon,Pokémon Lis d’Eau,Pokémon Fiordimare,Seeanemonen-Pokémon,Pokémon Lirio de Mar
MONSTER_346,MONSTER_NAME,Cradily,Vacilys,Cradily,Wielie,Cradily
MONSTER_346_DESC,MONSTER_DESCRIPTION,Barnacle Pokémon,Pokémon Bernacle,Pokémon Lepade,Rankfüßer-Pokémon,Pokémon Percebe
MONSTER_347,MONSTER_NAME,Anorith,Anorith,Anorith,Anorith,Anorith
MONSTER_347_DESC,MONSTER_DESCRIPTION,Old Shrimp Pokémon,Pokémon Crustage,Pokémon Primaceo,Urgarnelen-Pokémon,Pokémon Camarón
MONSTER_348,MONSTER_NAME,Armaldo,Armaldo,Armaldo,Armaldo,Armaldo
MONSTER_348_DESC,MONSTER_DESCRIPTION,Plate Pokémon,Pokémon Blindage,Pokémon Piastre,Schild-Pokémon,Pokémon Armadura
MONSTER_349,MONSTER_NAME,Feebas,Barpau,Feebas,Barschwa,Feebas
MONSTER_349_DESC,MONSTER_DESCRIPTION,Fish Pokémon,Pokémon Poisson,Pokémon Pesce,Fisch-Pokémon,Pokémon Pez
MONSTER_350,MONSTER_NAME,Milotic,Milobellus,Milotic,Milotic,Milotic
MONSTER_350_DESC,MONSTER_DESCRIPTION,Tender Pokémon,Pokémon Tendre,Pokémon Tenerezza,Zartheits-Pokémon,Pokémon Tierno
MONSTER_351,MONSTER_NAME,Castform,Morphéo,Castform,Formeo,Castform
MONSTER_351_DESC,MONSTER_DESCRIPTION,Weather Pokémon,Pokémon Climat,Pokémon Meteo,Wetter,Pokémon Clima
MONSTER_352,MONSTER_NAME,Kecleon,Kecleon,Kecleon,Kecleon,Kecleon
MONSTER_352_DESC,MONSTER_DESCRIPTION,Color Swap Pokémon,Pokémon Multicolor,Pokémon Mutacolore,Farbenspiel,Pokémon Camaleónico
MONSTER_353,MONSTER_NAME,Shuppet,Polichombr,Shuppet,Shuppet,Shuppet
MONSTER_353_DESC,MONSTER_DESCRIPTION,Puppet Pokémon,Pokémon Poupée,Pokémon Pupazzo,Puppe,Pokémon Títere
MONSTER_354,MONSTER_NAME,Banette,Branette,Banette,Banette,Banette
MONSTER_354_DESC,MONSTER_DESCRIPTION,Marionette Pokémon,Pokémon Marionnette,Pokémon Marionetta,Marionette,Pokémon Marioneta
MONSTER_355,MONSTER_NAME,Duskull,Skelénox,Duskull,Zwirrlicht,Duskull
MONSTER_355_DESC,MONSTER_DESCRIPTION,Requiem Pokémon,Pokémon Requiem,Pokémon Requiem,Requiem-Pokémon,Pokémon Réquiem
MONSTER_356,MONSTER_NAME,Dusclops,Téraclope,Dusclops,Zwirrklop,Dusclops
MONSTER_356_DESC,MONSTER_DESCRIPTION,Beckon Pokémon,Pokémon Appel,Pokémon Ipnosguardo,Wink-Pokémon,Pokémon Atrayente
MONSTER_357,MONSTER_NAME,Tropius,Tropius,Tropius,Tropius,Tropius
MONSTER_357_DESC,MONSTER_DESCRIPTION,Fruit Pokémon,Pokémon Fruit,Pokémon Frutto,Obst,Pokémon Fruto
MONSTER_358,MONSTER_NAME,Chimecho,Éoko,Chimecho,Palimpalim,Chimecho
MONSTER_358_DESC,MONSTER_DESCRIPTION,Wind Chime Pokémon,Pokémon Carillon,Pokémon Vencampana,Windspiel,Pokémon Sonido Aire
MONSTER_359,MONSTER_NAME,Absol,Absol,Absol,Absol,Absol
MONSTER_359_DESC,MONSTER_DESCRIPTION,Disaster Pokémon,Pokémon Désastre,Pokémon Catastrofe,Desaster-Pokémon,Pokémon Catástrofe
MONSTER_360,MONSTER_NAME,Wynaut,Okéoké,Wynaut,Isso,Wynaut
MONSTER_360_DESC,MONSTER_DESCRIPTION,Bright Pokémon,Pokémon Ravi,Pokémon Brillante,Strahlekind-Pokémon,Pokémon Radiante
MONSTER_361,MONSTER_NAME,Snorunt,Stalgamin,Snorunt,Schneppke,Snorunt
MONSTER_361_DESC,MONSTER_DESCRIPTION,Snow Hat Pokémon,Pokémon Capuche,Pokémon Cappelneve,Schneehut-Pokémon,Pokémon Gorro Nieve
MONSTER_362,MONSTER_NAME,Glalie,Oniglali,Glalie,Firnontor,Glalie
MONSTER_362_DESC,MONSTER_DESCRIPTION,Face Pokémon,Pokémon Face,Pokémon Tuttomuso,Antlitz-Pokémon,Pokémon Cara
MONSTER_363,MONSTER_NAME,Spheal,Obalie,Spheal,Seemops,Spheal
MONSTER_363_DESC,MONSTER_DESCRIPTION,Clap Pokémon,Pokémon Clap Clap,Pokémon Rotolante,Applaus-Pokémon,Pokémon Aplauso
MONSTER_364,MONSTER_NAME,Sealeo,Phogleur,Sealeo,Seejong,Sealeo
MONSTER_364_DESC,MONSTER_DESCRIPTION,Ball Roll Pokémon,Pokémon Roule Boule,Pokémon Rotapalla,Spielball-Pokémon,Pokémon Rodabola
MONSTER_365,MONSTER_NAME,Walrein,Kaimorse,Walrein,Walraisa,Walrein
MONSTER_365_DESC,MONSTER_DESCRIPTION,Ice Break Pokémon,Pokémon Brise Glace,Pokémon Spaccagelo,Eisbrecher-Pokémon,Pokémon Rompehielo
MONSTER_366,MONSTER_NAME,Clamperl,Coquiperl,Clamperl,Perlu,Clamperl
MONSTER_366_DESC,MONSTER_DESCRIPTION,Bivalve Pokémon,Pokémon Bivalve,Pokémon Bivalve,Muschel,Pokémon Bivalvo
MONSTER_367,MONSTER_NAME,Huntail,Serpang,Huntail,Aalabyss,Huntail
MONSTER_367_DESC,MONSTER_DESCRIPTION,Deep Sea Pokémon,Pokémon Abysse,Pokémon Abissi,Tiefsee,Pokémon Abisal
MONSTER_368,MONSTER_NAME,Gorebyss,Rosabyss,Gorebyss,Saganabyss,Gorebyss
MONSTER_368_DESC,MONSTER_DESCRIPTION,South Sea Pokémon,Pokémon Mer du Sud,Pokémon Sudmarino,Südsee,Pokémon Mar del Sur
MONSTER_369,MONSTER_NAME,Relicanth,Relicanth,Relicanth,Relicanth,Relicanth
MONSTER_369_DESC,MONSTER_DESCRIPTION,Longevity Pokémon,Pokémon Longévité,Pokémon Longevità,Bestand-Pokémon,Pokémon Longevo
MONSTER_370,MONSTER_NAME,Luvdisc,Lovdisc,Luvdisc,Liebiskus,Luvdisc
MONSTER_370_DESC,MONSTER_DESCRIPTION,Rendezvous Pokémon,Pokémon Rendezvous,Pokémon Rendezvous,Rendezvous,Pokémon Cita
MONSTER_371,MONSTER_NAME,Bagon,Draby,Bagon,Kindwurm,Bagon
MONSTER_371_DESC,MONSTER_DESCRIPTION,Rock Head Pokémon,Pokémon Tête de Roc,Pokémon Rocciotesta,Steinhaupt-Pokémon,Pokémon Cabeza Roca
MONSTER_372,MONSTER_NAME,Shelgon,Drackhaus,Shelgon,Draschel,Shelgon
MONSTER_372_DESC,MONSTER_DESCRIPTION,Endurance Pokémon,Pokémon Endurant,Pokémon Resistenza,Durchsteher-Pokémon,Pokémon Resistencia
MONSTER_373,MONSTER_NAME,Salamence,Drattak,Salamence,Brutalanda,Salamence
MONSTER_373_DESC,MONSTER_DESCRIPTION,Dragon Pokémon,Pokémon Dragon,Pokémon Drago,Drachen-Pokémon,Pokémon Dragón
MONSTER_374,MONSTER_NAME,Beldum,Terhal,Beldum,Tanhel,Beldum
MONSTER_374_DESC,MONSTER_DESCRIPTION,Iron Ball Pokémon,Pokémon Boulefer,Pokémon Ferrosfera,Eisenkugel-Pokémon,Pokémon Bola Hierro
MONSTER_375,MONSTER_NAME,Metang,Métang,Metang,Metang,Metang
MONSTER_375_DESC,MONSTER_DESCRIPTION,Iron Claw Pokémon,Pokémon Pincefer,Pokémon Ferrunghia,Eisenklauen-Pokémon,Pokémon Garra Hierro
MONSTER_376,MONSTER_NAME,Metagross,Métalosse,Metagross,Metagross,Metagross
MONSTER_376_DESC,MONSTER_DESCRIPTION,Iron Leg Pokémon,Pokémon Pattefer,Pokémon Ferrarto,Eisenfuß-Pokémon,Pokémon Pata Hierro
MONSTER_377,MONSTER_NAME,Regirock,Regirock,Regirock,Regirock,Regirock
MONSTER_377_DESC,MONSTER_DESCRIPTION,Rock Peak Pokémon,Pokémon Pic Rocheux,Pokémon Picco,Steingipfel-Pokémon,Pokémon Pico Roca
MONSTER_378,MONSTER_NAME,Regice,Regice,Regice,Regice,Regice
MONSTER_378_DESC,MONSTER_DESCRIPTION,Iceberg Pokémon,Pokémon Iceberg,Pokémon Iceberg,Eisberg-Pokémon,Pokémon Iceberg
MONSTER_379,MONSTER_NAME,Registeel,Registeel,Registeel,Registeel,Registeel
MONSTER_379_DESC,MONSTER_DESCRIPTION,Iron Pokémon,Pokémon Fer,Pokémon Ferro,Eisen-Pokémon,Pokémon Hierro
MONSTER_380,MONSTER_NAME,Latias,Latias,Latias,Latias,Latias
MONSTER_380_DESC,MONSTER_DESCRIPTION,Eon Pokémon,Pokémon Éon,Pokémon Eone,Äon-Pokémon,Pokémon Eón
MONSTER_381,MONSTER_NAME,Latios,Latios,Latios,Latios,Latios
MONSTER_381_DESC,MONSTER_DESCRIPTION,Eon Pokémon,Pokémon Éon,Pokémon Eone,Äon-Pokémon,Pokémon Eón
MONSTER_382,MONSTER_NAME,Kyogre,Kyogre,Kyogre,Kyogre,Kyogre
MONSTER_382_DESC,MONSTER_DESCRIPTION,Sea Basin Pokémon,Pokémon Bassinmarin,Pokémon Oceano,Seegründler-Pokémon,Pokémon Cuenca Mar
MONSTER_383,MONSTER_NAME,Groudon,Groudon,Groudon,Groudon,Groudon
MONSTER_383_DESC,MONSTER_DESCRIPTION,Continent Pokémon,Pokémon Continent,Pokémon Continente,Kontinent-Pokémon,Pokémon Continente
MONSTER_384,MONSTER_NAME,Rayquaza,Rayquaza,Rayquaza,Rayquaza,Rayquaza
MONSTER_384_DESC,MONSTER_DESCRIPTION,Sky High Pokémon,Pokémon Cieux,Pokémon Stratosfera,Himmelhoch-Pokémon,Pokémon Cielo
MONSTER_385,MONSTER_NAME,Jirachi,Jirachi,Jirachi,Jirachi,Jirachi
MONSTER_385_DESC,MONSTER_DESCRIPTION,Wish Pokémon,Pokémon Souhait,Pokémon Desiderio,Wünscher-Pokémon,Pokémon Deseo
MONSTER_386,MONSTER_NAME,Deoxys,Deoxys,Deoxys,Deoxys,Deoxys
MONSTER_386_DESC,MONSTER_DESCRIPTION,DNA Pokémon,Pokémon ADN,Pokémon DNA,DNS,Pokémon ADN
MONSTER_387,MONSTER_NAME,Turtwig,Tortipouss,Turtwig,Chelast,Turtwig
MONSTER_387_DESC,MONSTER_DESCRIPTION,Tiny Leaf Pokémon,Pokémon Minifeuille,Pokémon Fogliolina,Winziglaub,Pokémon Hojita
MONSTER_388,MONSTER_NAME,Grotle,Boskara,Grotle,Chelcarain,Grotle
MONSTER_388_DESC,MONSTER_DESCRIPTION,Grove Pokémon,Pokémon Bosquet,Pokémon Boschetto,Hain,Pokémon Arboleda
MONSTER_389,MONSTER_NAME,Torterra,Torterra,Torterra,Chelterrar,Torterra
MONSTER_389_DESC,MONSTER_DESCRIPTION,Continent Pokémon,Pokémon Continent,Pokémon Continente,Kontinent,Pokémon Continente
MONSTER_390,MONSTER_NAME,Chimchar,Ouisticram,Chimchar,Panflam,Chimchar
MONSTER_390_DESC,MONSTER_DESCRIPTION,Chimp Pokémon,Pokémon Chimpanzé,Pokémon Scimpanzé,Schimpanse,Pokémon Chimpancé
MONSTER_391,MONSTER_NAME,Monferno,Chimpenfeu,Monferno,Panpyro,Monferno
MONSTER_391_DESC,MONSTER_DESCRIPTION,Playful Pokémon,Pokémon Garnement,Pokémon Briccone,Verspielt,Pokémon Juguetón
MONSTER_392,MONSTER_NAME,Infernape,Simiabraz,Infernape,Panferno,Infernape
MONSTER_392_DESC,MONSTER_DESCRIPTION,Flame Pokémon,Pokémon Flamme,Pokémon Fiamma,Flamme,Pokémon Llama
MONSTER_393,MONSTER_NAME,Piplup,Tiplouf,Piplup,Plinfa,Piplup
MONSTER_393_DESC,MONSTER_DESCRIPTION,Penguin Pokémon,Pokémon Pingouin,Pokémon Pinguino,Pinguin,Pokémon Pingüino
MONSTER_394,MONSTER_NAME,Prinplup,Prinplouf,Prinplup,Pliprin,Prinplup
MONSTER_394_DESC,MONSTER_DESCRIPTION,Penguin Pokémon,Pokémon Pingouin,Pokémon Pinguino,Pinguin,Pokémon Pingüino
MONSTER_395,MONSTER_NAME,Empoleon,Pingoléon,Empoleon,Impoleon,Empoleon
MONSTER_395_DESC,MONSTER_DESCRIPTION,Emperor Pokémon,Pokémon Empereur,Pokémon Imperatore,Kaiser,Pokémon Emperador
MONSTER_396,MONSTER_NAME,Starly,Étourmi,Starly,Staralili,Starly
MONSTER_396_DESC,MONSTER_DESCRIPTION,Starling Pokémon,Pokémon Étourneau,Pokémon Storno,Star,Pokémon Estornino
MONSTER_397,MONSTER_NAME,Staravia,Étourvol,Staravia,Staravia,Staravia
MONSTER_397_DESC,MONSTER_DESCRIPTION,Starling Pokémon,Pokémon Étourneau,Pokémon Storno,Star,Pokémon Estornino
MONSTER_398,MONSTER_NAME,Staraptor,Étouraptor,Staraptor,Staraptor,Staraptor
MONSTER_398_DESC,MONSTER_DESCRIPTION,Predator Pokémon,Pokémon Rapace,Pokémon Rapace,Raubtier,Pokémon Depredador
MONSTER_399,MONSTER_NAME,Bidoof,Keunotor,Bidoof,Bidiza,Bidoof
MONSTER_399_DESC,MONSTER_DESCRIPTION,Plump Mouse Pokémon,Pokémon Souridodue,Pokémon Topaffuto,Dickmaus,Pokémon Gran Ratón
MONSTER_400,MONSTER_NAME,Bibarel,Castorno,Bibarel,Bidifas,Bibarel
MONSTER_400_DESC,MONSTER_DESCRIPTION,Beaver Pokémon,Pokémon Castor,Pokémon Castoro,Biber,Pokémon Castor
MONSTER_401,MONSTER_NAME,Kricketot,Crikzik,Kricketot,Zirpurze,Kricketot
MONSTER_401_DESC,MONSTER_DESCRIPTION,Cricket Pokémon,Pokémon Criquet,Pokémon Grillo,Zirper,Pokémon Grillo
MONSTER_402,MONSTER_NAME,Kricketune,Mélokrik,Kricketune,Zirpeise,Kricketune
MONSTER_402_DESC,MONSTER_DESCRIPTION,Cricket Pokémon,Pokémon Criquet,Pokémon Grillo,Zirper,Pokémon Grillo
MONSTER_403,MONSTER_NAME,Shinx,Lixy,Shinx,Sheinux,Shinx
MONSTER_403_DESC,MONSTER_DESCRIPTION,Flash Pokémon,Pokémon Flash,Pokémon Baleno,Flacker-Pokémon,Pokémon Flash
MONSTER_404,MONSTER_NAME,Luxio,Luxio,Luxio,Luxio,Luxio
MONSTER_404_DESC,MONSTER_DESCRIPTION,Spark Pokémon,Pokémon Étincelle,Pokémon Favilla,Funken-Pokémon,Pokémon Chispa
MONSTER_405,MONSTER_NAME,Luxray,Luxray,Luxray,Luxtra,Luxray
MONSTER_405_DESC,MONSTER_DESCRIPTION,Gleam Eyes Pokémon,Pokémon Brillœil,Pokémon Occhiluce,Glühaugen-Pokémon,Pokémon Chispa Ojos
MONSTER_406,MONSTER_NAME,Budew,Rozbouton,Budew,Knospi,Budew
MONSTER_406_DESC,MONSTER_DESCRIPTION,Bud Pokémon,Pokémon Bourgeon,Pokémon Germoglio,Knospen-Pokémon,Pokémon Brote
MONSTER_407,MONSTER_NAME,Roserade,Roserade,Roserade,Roserade,Roserade
MONSTER_407_DESC,MONSTER_DESCRIPTION,Bouquet Pokémon,Pokémon Bouquet,Pokémon Floreale,Blumenstrauß-Pokémon,Pokémon Ramillete
MONSTER_408,MONSTER_NAME,Cranidos,Kranidos,Cranidos,Koknodon,Cranidos
MONSTER_408_DESC,MONSTER_DESCRIPTION,Head Butt Pokémon,Pokémon Coud’Boule,Pokémon Cranioso,Kopfstoß,Pokémon Cabezazo
MONSTER_409,MONSTER_NAME,Rampardos,Charkos,Rampardos,Rameidon,Rampardos
MONSTER_409_DESC,MONSTER_DESCRIPTION,Head Butt Pokémon,Pokémon Coud’Boule,Pokémon Cranioso,Kopfstoß,Pokémon Cabezazo
MONSTER_410,MONSTER_NAME,Shieldon,Dinoclier,Shieldon,Schilterus,Shieldon
MONSTER_410_DESC,MONSTER_DESCRIPTION,Shield Pokémon,Pokémon Bouclier,Pokémon Schermo,Schutzschild,Pokémon Escudo
MONSTER_411,MONSTER_NAME,Bastiodon,Bastiodon,Bastiodon,Bollterus,Bastiodon
MONSTER_411_DESC,MONSTER_DESCRIPTION,Shield Pokémon,Pokémon Bouclier,Pokémon Schermo,Schutzschild,Pokémon Escudo
MONSTER_412,MONSTER_NAME,Burmy,Cheniti,Burmy,Burmy,Burmy
MONSTER_412_DESC,MONSTER_DESCRIPTION,Bagworm Pokémon,Pokémon Ver Caché,Pokémon Larva,Beutelwurm,Pokémon Larva
MONSTER_413,MONSTER_NAME,Wormadam,Cheniselle,Wormadam,Burmadame,Wormadam
MONSTER_413_DESC,MONSTER_DESCRIPTION,Bagworm Pokémon,Pokémon Ver Caché,Pokémon Larva,Beutelwurm,Pokémon Larva
MONSTER_414,MONSTER_NAME,Mothim,Papilord,Mothim,Moterpel,Mothim
MONSTER_414_DESC,MONSTER_DESCRIPTION,Moth Pokémon,Pokémon Phalène,Pokémon Falena,Motte,Pokémon Polilla
MONSTER_415,MONSTER_NAME,Combee,Apitrini,Combee,Wadribie,Combee
MONSTER_415_DESC,MONSTER_DESCRIPTION,Tiny Bee Pokémon,Pokémon Miniabeille,Pokémon Apetta,Kleinbienen-Pokémon,Pokémon Abejita
MONSTER_416,MONSTER_NAME,Vespiquen,Apireine,Vespiquen,Honweisel,Vespiquen
MONSTER_416_DESC,MONSTER_DESCRIPTION,Beehive Pokémon,Pokémon Ruche,Pokémon Alveare,Bienenstock-Pokémon,Pokémon Colmena
MONSTER_417,MONSTER_NAME,Pachirisu,Pachirisu,Pachirisu,Pachirisu,Pachirisu
MONSTER_417_DESC,MONSTER_DESCRIPTION,EleSquirrel Pokémon,Pokémon Écurélec,Pokémon Elescoiatto,Elektrohörnchen,Pokémon Ardillalec
MONSTER_418,MONSTER_NAME,Buizel,Mustébouée,Buizel,Bamelin,Buizel
MONSTER_418_DESC,MONSTER_DESCRIPTION,Sea Weasel Pokémon,Pokémon Aquabelette,Pokémon Maridonnola,Meereswiesel,Pokémon Nutria Mar.
MONSTER_419,MONSTER_NAME,Floatzel,Mustéflott,Floatzel,Bojelin,Floatzel
MONSTER_419_DESC,MONSTER_DESCRIPTION,Sea Weasel Pokémon,Pokémon Aquabelette,Pokémon Maridonnola,Meereswiesel,Pokémon Nutria Mar.
MONSTER_420,MONSTER_NAME,Cherubi,Ceribou,Cherubi,Kikugi,Cherubi
MONSTER_420_DESC,MONSTER_DESCRIPTION,Cherry Pokémon,Pokémon Cerise,Pokémon Ciliegia,Kirschen-Pokémon,Pokémon Cereza
MONSTER_421,MONSTER_NAME,Cherrim,Ceriflor,Cherrim,Kinoso,Cherrim
MONSTER_421_DESC,MONSTER_DESCRIPTION,Blossom Pokémon,Pokémon Floraison,Pokémon Bocciolo,Blüten-Pokémon,Pokémon Floración
MONSTER_422,MONSTER_NAME,Shellos,Sancoki,Shellos,Schalellos,Shellos
MONSTER_422_DESC,MONSTER_DESCRIPTION,Sea Slug Pokémon,Pokémon Aqualimace,Pokémon Lumacomare,Seeschnecken-Pokémon,Pokémon Babosa Marina
MONSTER_423,MONSTER_NAME,Gastrodon,Tritosor,Gastrodon,Gastrodon,Gastrodon
MONSTER_423_DESC,MONSTER_DESCRIPTION,Sea Slug Pokémon,Pokémon Aqualimace,Pokémon Lumacomare,Seeschnecken-Pokémon,Pokémon Babosa Marina
MONSTER_424,MONSTER_NAME,Ambipom,Capidextre,Ambipom,Ambidiffel,Ambipom
MONSTER_424_DESC,MONSTER_DESCRIPTION,Long Tail Pokémon,Pokémon Longqueue,Pokémon Lungacoda,Langschweif,Pokémon Cola Larga
MONSTER_425,MONSTER_NAME,Drifloon,Baudrive,Drifloon,Driftlon,Drifloon
MONSTER_425_DESC,MONSTER_DESCRIPTION,Balloon Pokémon,Pokémon Bouboule,Pokémon Pallone,Ballon-Pokémon,Pokémon Globo
MONSTER_426,MONSTER_NAME,Drifblim,Grodrive,Drifblim,Drifzepeli,Drifblim
MONSTER_426_DESC,MONSTER_DESCRIPTION,Blimp Pokémon,Pokémon Ballon,Pokémon Dirigibile,Luftschiff-Pokémon,Pokémon Dirigible
MONSTER_427,MONSTER_NAME,Buneary,Laporeille,Buneary,Haspiror,Buneary
